
Name	WT_L1_1	WT_L1_2	WT_L1_3	WT_L1_4	LiY_L1_1	LiY_L1_2	LiY_L1_3	LiY_L1_4	WT_p18_1	WT_p18_2	WT_p18_3	WT_p18_4	WT_p18_5	WT_p18_6	WT_p18_7	LiY_p18_1	LiY_p18_2	LiY_p18_3	LiY_p18_4	LiY_p18_5	LiY_p18_6	LiY_p18_7
ENSMUSG00000058275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000021192	8.58009	9.0533	9.89891	8.35197	17.4697	20.9624	18.4986	16.5633	28.2697	15.5732	20.4677	17.1938	13.6596	14.088	13.8801	17.4993	17.7966	16.8226	15.691	15.4678	15.7425	15.3377
ENSMUSG00000012777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000081906	0.057306	0.045142	0.058402	0.04687	0.0	0.0	0.0	0.21102	0.0	0.0	0.099712	0.11245	0.10592	0.238499	0.079852	0.0	0.119692	0.06013	0.170508	0.0	0.0	0.0
ENSMUSG00000102685	0.018303	0.021677	0.027984	0.0	0.10373	0.188125	0.033845	0.050337	0.0	0.026004	0.129104	0.141133	0.151662	0.011077	0.113739	0.164872	0.13064	0.028447	0.093224	0.045921	0.013575	0.115978
ENSMUSG00000087846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029086	0.300635	0.262739	0.24848	0.204984	7.17923	4.85704	5.49424	6.10078	0.0	0.782584	1.05143	1.01371	1.09529	0.457834	0.40228	2.52245	1.97556	2.20689	2.57651	3.40003	1.88291	2.63999
ENSMUSG00000088071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094242	0.0	0.043582	0.037179	0.0	0.069041	0.147734	0.066764	0.270257	0.0	0.030672	0.06342	0.0	0.074268	0.0	0.100972	0.0	0.0	0.0	0.157981	0.060814	0.0	0.211666
ENSMUSG00000104915	0.0	0.038746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000080706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000101707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106320	1.42425	1.13634	0.761153	0.381195	5.64002	4.90295	4.57917	3.80493	0.0	1.57175	5.46201	6.54296	5.64584	2.55242	3.28641	7.73756	3.7487	4.0484	4.09694	4.52857	4.74397	4.85466
ENSMUSG00000046337	0.093309	0.110589	0.06401	0.07011	3.12579	1.80157	1.42739	0.933115	0.0	0.202577	6.05702	5.70595	4.98025	3.01887	2.80845	5.81491	4.11043	7.80944	4.43108	2.46719	4.58012	3.83635
ENSMUSG00000042605	18.7586	14.3179	12.5536	11.3801	42.852	61.8054	50.1459	36.2568	23.8536	26.1683	80.7593	63.5228	49.645	28.7244	36.9411	55.7763	43.7512	47.4348	40.9071	50.4607	45.9998	49.0387
ENSMUSG00000099023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000082090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020680	15.074	12.8924	12.2686	9.12872	20.6776	34.5853	24.0614	22.327	103.054	14.1369	37.0837	34.474	25.5658	16.3032	16.9326	29.7855	24.6892	23.0329	21.663	25.612	21.5233	24.7516
ENSMUSG00000047222	0.0	0.03588	0.046393	0.0	0.0	0.155019	0.168618	0.08373	0.0	0.0	0.079467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115659
ENSMUSG00000089179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000037306	8.85371	10.8445	8.58527	7.30961	11.582	13.8994	12.0366	10.55	17.1793	10.0843	7.87602	6.95382	5.36023	10.1707	10.081	5.69793	7.16086	6.68342	7.56412	6.27598	5.79641	6.54766
ENSMUSG00000065715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000083319	0.014197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064856	818.336	253.357	596.119	153.709	136.944	495.93	602.776	434.4	0.0	467.222	234.715	1134.37	1165.4	567.76	1859.53	1204.26	580.025	986.228	990.158	1435.76	1048.21	1436.59
ENSMUSG00000087107	0.781943	0.61711	0.5443	0.43666	5.03915	2.93883	4.00466	2.72985	0.0	0.894355	2.54886	1.91629	2.21889	1.50023	1.5364	2.85097	9.69251	3.96173	2.61575	2.2688	2.40953	3.5068
ENSMUSG00000090772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086603	0.067648	0.0	0.0	0.0	0.256914	0.0	0.125407	0.124669	0.0	0.0	0.117379	0.396763	0.0	0.250667	0.0	0.35119	0.426103	0.070376	0.200018	0.0	0.304763	0.17213
ENSMUSG00000093356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022822	3.81236	3.44298	2.23305	1.42841	40.4314	26.0197	23.9641	19.441	0.0	5.97877	23.3005	21.6663	19.4657	9.25996	8.14944	34.8488	32.3837	20.5008	22.6572	21.0311	24.6939	30.618
ENSMUSG00000069582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000083777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03188	0.0	0.0
ENSMUSG00000100751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000090379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086849	1.34013	0.351459	0.2276	0.55077	1.28313	1.11943	0.414877	1.65729	0.0	1.09457	0.754587	0.450918	0.829959	1.14804	0.634361	0.586009	0.985903	0.0	0.677703	0.7676	0.68815	0.0
ENSMUSG00000076028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000087283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000096658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073538	0.06746	0.141653	0.013889	0.011032	0.629396	0.208054	0.594256	0.14848	0.0	0.038443	0.233539	0.130179	0.173183	0.06542	0.056014	0.500818	0.590753	0.055935	0.157256	0.179874	0.160248	0.244425
ENSMUSG00000084766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000010097	26.5594	29.7558	28.4881	23.8518	66.2453	81.453	75.9414	68.1162	32.7218	42.0045	86.0773	84.0702	63.8677	64.6331	54.4521	76.6756	82.9614	73.9111	68.9545	68.8387	69.9278	66.0339
ENSMUSG00000041247	0.007641	0.0	0.007789	0.0	0.0	0.013089	0.0	0.0	0.0	0.02172	0.0	0.029447	0.014057	0.009616	0.0	0.01966	0.108986	0.0	0.033326	0.051149	0.011354	0.009679
ENSMUSG00000061353	5.10354	5.17108	3.253	2.66921	63.6058	44.8954	48.0156	35.5778	23.8456	10.748	22.7993	28.986	25.2535	16.2663	13.3664	49.414	75.2899	37.0101	52.1578	48.3798	44.8246	51.0356
ENSMUSG00000087474	0.0	0.0	0.0	0.0	0.077482	0.023393	0.025275	0.0	0.0	0.0	0.024069	0.026373	0.025171	0.0	0.0	0.070391	0.0	0.014164	0.039823	0.0	0.121742	0.051973
ENSMUSG00000104027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010793	0.0	0.0	0.0
ENSMUSG00000073430	0.050879	0.026772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032171	0.029841	0.065508	0.031243	0.0	0.023454	0.087396	0.381904	0.052745	0.049463	0.028406	0.100789	0.107518
ENSMUSG00000093683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000084334	0.0	0.0	0.0	0.0	0.0	0.044028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037673	0.0	0.0	0.0
ENSMUSG00000085628	0.301907	0.35687	0.0	0.123462	0.858642	0.684867	0.466063	0.185183	0.0	0.192016	0.789522	0.391854	0.464446	0.24711	0.490174	0.651435	0.523679	0.36599	0.296177	0.33914	0.75288	0.511551
ENSMUSG00000049106	3.1863	3.77281	2.69387	2.42948	12.5634	10.6925	10.3391	8.61067	12.7748	5.54559	10.0223	10.9206	8.26185	7.12888	6.37967	11.9486	11.53	11.4632	11.6636	11.4484	11.0216	11.222
ENSMUSG00000070702	27880.6	31847.4	33700.0	31267.5	2146.64	10315.0	9108.59	12071.6	15735.7	29916.1	9863.3	6921.0	4784.27	15962.9	15653.7	1233.4	1035.06	3012.01	1615.33	2318.3	1442.93	500.623
ENSMUSG00000073914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000025150	7.62414	9.57766	3.90847	4.28105	72.1406	75.7722	61.7835	57.4162	0.0	22.4074	67.5252	63.7604	49.1683	61.7254	52.3776	54.5222	50.8669	62.6582	48.5498	41.0099	41.6356	46.4158
ENSMUSG00000043241	6.06508	6.13501	5.1309	3.87052	14.7437	16.8505	13.8248	13.2443	14.1329	7.7391	17.6758	14.8277	11.0648	7.84821	8.7761	15.0774	14.4992	15.1513	12.4931	13.4396	13.2577	13.8684
ENSMUSG00000098778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000069793	7.16958	5.97551	5.06715	4.01134	4.51708	4.97877	5.11825	4.25574	0.0	1.77318	18.6635	18.2498	15.1929	7.84383	6.7122	13.3686	12.8811	13.8551	11.1177	9.36746	12.1103	13.4845
ENSMUSG00000103300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000104104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000077590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000058216	0.182425	0.215683	0.04648	0.111898	0.414266	0.155307	0.168934	0.083887	0.0	0.166656	0.398069	0.532135	0.420839	0.559015	0.190237	0.236011	1.99559	0.473732	0.963378	0.383908	0.522635	0.231752
ENSMUSG00000097284	0.545408	0.49874	0.475458	0.497777	2.27423	1.85174	1.94063	2.18741	0.0	0.81383	3.15884	2.31374	2.18643	1.67865	1.56968	3.17947	1.84645	2.17331	2.40684	1.80537	2.37734	2.01229
ENSMUSG00000070170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000049843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000096963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000017418	6.07809	6.16486	6.67716	6.21638	12.5674	16.9039	12.8647	12.2855	128.304	13.7882	13.4336	14.6402	10.9326	9.9204	9.98145	13.3218	9.59009	12.1268	9.57121	9.70781	10.3512	11.0117
ENSMUSG00000051401	0.0	0.016043	0.0	0.0	0.076884	0.0	0.0	0.074621	0.0	0.0	0.107211	0.0	0.0	0.049403	0.028132	0.052406	0.083372	0.0	0.0	0.06814	0.030225	0.0
ENSMUSG00000044254	0.0	0.034236	0.022096	0.011816	0.013649	0.04953	0.053443	0.052985	0.0	0.027368	0.025499	0.083541	0.09313	0.061184	0.039901	0.07437	0.088334	0.052404	0.105103	0.060411	0.010714	0.119034
ENSMUSG00000086684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000091983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097413	0.0	0.019629	0.025358	0.020344	0.282374	0.127516	0.138102	0.045677	0.0	0.047257	0.131032	0.0	0.0	0.030276	0.034456	0.256698	0.306767	0.438662	0.3272	0.12518	0.370227	0.315599
ENSMUSG00000047033	0.119463	0.145114	0.103035	0.097675	0.98953	0.692649	0.509777	0.539156	0.0	0.200191	0.696807	0.868037	0.473798	0.244708	0.355327	0.875088	0.637183	0.542739	0.601793	0.553339	0.627029	0.582297
ENSMUSG00000023262	6.77973	7.79896	6.69344	7.13877	6.69688	9.25525	8.95904	6.25425	0.0	9.10259	14.2173	12.6877	11.6813	11.337	7.95142	11.5292	9.52122	11.4557	12.3072	11.6436	8.51918	9.13135
ENSMUSG00000031962	0.0	0.0	0.0	0.0	0.017089	0.015497	0.033455	0.165855	0.0	0.0	0.0	0.034876	0.033314	0.010949	0.0	0.023282	0.0	0.187462	0.052656	0.0	0.0	0.022928
ENSMUSG00000086127	0.052753	0.013879	0.0	0.0	0.265944	0.24064	0.130108	0.0	0.0	0.050039	0.12374	0.101897	0.097185	0.149419	0.048642	0.090623	0.072017	0.054689	0.051293	0.029455	0.026129	0.06689
ENSMUSG00000098614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42407	0.0	0.0
ENSMUSG00000031074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000101955	0.035605	0.028078	0.108867	0.0	0.0	0.060727	0.13183	0.0	0.0	0.033881	0.186982	0.069074	0.197008	0.217459	0.049414	0.091994	0.073569	0.036959	0.0	0.059836	0.106218	0.135608
ENSMUSG00000081228	0.956523	0.810972	0.84791	0.985593	0.0	0.0	2.70213	2.39547	0.0	0.821593	2.3925	2.38088	1.08221	0.379797	0.621925	1.37984	2.80794	2.88498	0.895192	2.02674	2.08487	1.05817
ENSMUSG00000088093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000101493	0.50427	0.616676	0.565376	0.391748	5.0082	4.60904	2.93921	2.08321	0.0	0.933969	2.9655	3.61047	2.46292	1.71845	2.16517	3.57728	3.10948	2.77207	3.16895	3.29868	2.81428	3.61435
ENSMUSG00000099006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000009185	1.21766	0.692494	0.689403	0.71939	16.571	10.6728	14.171	7.6048	0.0	1.68311	3.28661	7.93525	5.75074	2.84089	4.15573	6.67261	54.115	12.2455	19.4018	7.08874	14.1207	30.3809
ENSMUSG00000085532	0.0	0.0	0.0	0.0	0.395725	0.071174	0.0	0.0	0.0	0.0	0.146	0.0	0.077076	0.153406	0.116082	0.540134	0.173159	0.086762	0.183985	0.07028	0.187172	0.106111
ENSMUSG00000024059	0.137226	0.088661	0.082654	0.035698	3.74622	1.89223	2.122	2.80118	0.0	0.372013	0.880682	0.997333	0.88425	0.369579	0.533762	2.80819	2.13399	2.70106	2.32198	2.23152	1.8401	2.45797
ENSMUSG00000088997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000042678	0.023836	0.03651	0.008586	0.005165	0.145188	0.054172	0.064912	0.056128	9.09265	0.035479	0.089296	0.119649	0.192214	0.086474	0.061425	0.086623	0.116672	0.142836	0.261252	0.189745	0.139934	0.176019
ENSMUSG00000040723	1.37694	1.46899	1.16329	0.985253	7.59121	5.74707	5.44254	4.57702	0.0	2.7844	5.55588	6.24446	5.09661	3.83514	3.61506	7.35098	16.4762	8.15217	7.12172	6.65759	6.64409	7.93295
ENSMUSG00000098799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000036452	4.90636	5.07951	5.52247	4.58106	13.3876	9.98108	9.93363	9.62945	0.0	6.09614	17.8596	19.9468	12.7626	9.24277	12.312	18.7739	15.124	12.6298	11.6003	10.5925	12.6781	14.8195
ENSMUSG00000023949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050949	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000096617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077123	0.0	0.0	0.0	0.0
ENSMUSG00000082045	0.483844	0.264592	0.570275	0.765488	0.0	1.06083	0.809684	0.8684	0.0	0.81316	0.0	2.23906	1.31549	0.2979	0.983927	1.32422	1.54077	0.754696	0.30588	0.758022	0.479066	1.46178
ENSMUSG00000089549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.990316	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062391	0.016714	0.013197	0.0	0.006833	0.236792	0.042953	0.041499	0.015321	0.0	0.015828	0.10318	0.0	0.015387	0.010112	0.057693	0.077	0.0	0.034634	0.036476	0.041928	0.024788	0.042361
ENSMUSG00000101732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000036992	5.44313	5.63846	4.31213	4.97118	7.81141	6.3798	5.74358	7.25537	0.0	5.83127	7.13056	9.30227	8.0323	7.89579	5.22011	7.63076	9.3616	8.2492	8.58541	8.18883	6.99739	8.76956
ENSMUSG00000080720	0.518864	0.526105	0.954264	0.862719	0.0	0.0	0.752575	1.46522	0.0	0.929891	1.3609	0.0	0.0	0.363412	0.751071	0.0	0.0	0.931936	0.0	0.326554	0.417819	0.0
ENSMUSG00000103920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016842	0.0	0.0	0.0	0.0
ENSMUSG00000085868	0.0	0.0	0.0	0.0	0.19881	0.176112	0.0	0.192958	0.0	0.0	0.0	0.0	0.193366	0.0	0.146712	0.0	0.0	0.326693	0.311575	0.0	0.157926	0.133151
ENSMUSG00000086377	0.0	0.0	0.0	0.0	0.0	0.01295	0.0	0.0	0.0	0.007121	0.013226	0.0	0.0	0.0	0.0	0.0	0.015367	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000080980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034697	0.063805	0.0	0.0	0.044546	0.050605	0.0	0.0	0.0	0.053447	0.0	0.0	0.0
ENSMUSG00000057098	2.92895	3.08708	2.09622	1.46455	43.7905	29.6259	24.3477	14.7503	26.2096	6.64853	20.5745	24.5082	20.0706	9.0902	9.49707	40.5223	29.3649	22.0808	27.3244	22.0426	22.1693	36.4602
ENSMUSG00000020288	12.3218	13.6112	11.3934	9.709	26.6541	24.5631	29.7045	24.2457	0.0	11.6244	22.1887	20.1762	17.3975	15.7486	15.5466	24.8429	20.3226	22.2813	17.3742	26.5178	18.0032	20.1624
ENSMUSG00000025422	0.173237	0.157861	0.158472	0.181584	0.65427	0.441695	0.336699	0.244225	0.0	0.201784	0.564735	0.632954	0.735944	0.322077	0.312568	0.856843	1.66297	0.621162	0.697268	0.541923	0.776735	0.922942
ENSMUSG00000069280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000065266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000082027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000021133	8.73122	10.3052	8.79748	7.59007	30.8154	33.5157	36.6105	35.6676	14.6381	17.0649	17.9235	17.4049	14.9091	19.6868	17.0087	20.4048	18.1379	23.5189	19.6042	17.6481	18.789	16.603
ENSMUSG00000020704	0.0	0.007543	0.0	0.015623	0.135321	0.419187	0.452317	0.335154	0.0	0.101647	0.117708	0.342826	0.10919	0.161413	0.163738	0.629442	0.532297	0.898578	0.560708	0.458625	0.472652	0.789056
ENSMUSG00000078688	0.0	0.63521	0.121808	0.0	6.29588	0.0	0.0	2.27794	0.0	1.89626	7.11636	2.72886	0.68079	2.94691	1.82073	2.82725	12.7416	4.67727	4.06424	5.16343	8.02979	11.4413
ENSMUSG00000086703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000049354	7.51459	8.59981	8.06845	6.94798	18.1155	18.563	20.1779	17.7391	25.3529	12.0955	18.9536	20.6447	18.1601	16.055	13.2569	21.9789	22.8416	18.8082	19.7336	17.9547	19.4244	18.5203
ENSMUSG00000056706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022466	2.37869	2.52517	2.98953	2.332	10.9092	9.92589	10.2286	9.04197	0.0	3.68727	9.90977	8.68618	6.06064	5.88895	4.75396	9.33483	9.64241	9.41747	8.34001	8.6948	8.49967	9.89385
ENSMUSG00000105719	0.241386	0.179967	0.164028	0.164475	1.14044	0.872335	0.719254	0.762496	0.0	0.292356	0.779451	0.983351	0.740986	0.536433	0.481872	0.966985	0.739935	0.625452	0.742423	0.695856	0.915828	0.951977
ENSMUSG00000057069	7.20525	7.11119	5.69813	4.64846	7.05723	12.9013	12.4402	11.8851	0.0	9.6021	6.13256	5.09714	3.78535	4.84228	4.92686	5.88726	8.42158	6.78513	6.98445	6.65508	6.41373	4.19095
ENSMUSG00000052075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000038806	4.03382	4.33831	4.07664	2.71149	9.9632	13.3792	12.9779	9.51856	0.0	6.52033	11.4614	12.3437	9.58279	8.03878	9.08201	12.8137	11.4223	12.6121	11.9112	11.3385	10.4552	10.9157
ENSMUSG00000086963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000050251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.090097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000048895	0.103209	0.086297	0.11139	0.064528	0.91729	0.322575	0.202048	0.267076	0.0	0.155176	0.48219	0.479496	0.502978	0.198202	0.167583	0.515405	0.618121	0.471705	0.457546	0.416117	0.287992	0.376933
ENSMUSG00000018920	4.04559	3.50106	1.88462	1.67335	12.8989	16.251	13.6083	13.4839	0.0	6.16229	19.9103	17.9206	15.5971	18.0609	15.2863	18.0019	21.9443	23.5293	14.5881	10.2249	16.7342	18.0241
